Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
1,1,1,2,3,0,2,1,258,3,3071,0,3,17,19,17,1,2,6,4209
3,1,2,0,1,0,4,0,87,3,5908,3,6,20,34,6,1,7,12,4046
1,0,3,0,3,0,1,2,102,2,250,3,3,20,44,3,1,14,15,1634
2,1,3,0,2,0,0,0,225,0,1606,3,5,24,36,20,0,1,5,2958
3,1,0,3,2,0,1,1,154,0,3721,0,7,4,38,14,1,11,9,2900
0,1,3,0,3,0,0,2,130,3,164,2,3,6,45,15,2,0,13,2779
0,1,0,3,1,0,3,2,94,1,3662,1,5,1,43,11,0,13,12,2516
2,1,2,2,1,0,1,1,211,3,9663,3,2,16,17,12,2,2,7,2408
2,1,0,0,1,0,4,2,169,0,1798,1,1,13,35,9,0,9,9,2722
1,1,1,3,1,0,2,1,146,2,736,2,3,20,49,21,1,11,8,2125
3,0,1,2,1,0,4,2,191,2,7763,0,6,24,6,7,0,2,4,3733
0,1,0,1,1,0,3,0,191,2,6079,3,5,18,43,18,2,13,4,3219
3,1,1,3,2,0,4,0,108,0,5595,1,7,12,9,0,2,3,6,3706
2,0,3,3,3,0,1,2,260,2,3572,3,4,4,49,14,1,11,9,1503
2,0,3,0,3,0,0,0,238,3,5086,3,2,21,29,3,0,8,14,3463
1,1,2,3,1,0,0,2,73,0,5447,2,7,24,25,10,1,14,14,4058
3,0,0,2,1,0,4,0,289,1,9462,1,4,18,37,0,1,14,11,4302
1,1,1,2,3,0,4,0,293,2,3251,3,1,3,35,6,1,4,1,2991
1,0,3,3,0,0,2,2,184,1,3206,0,7,1,21,11,2,4,0,2693
1,0,3,2,2,0,0,1,154,3,4619,1,5,11,12,20,1,9,6,3998
2,0,2,3,3,0,2,1,141,2,9077,1,6,17,2,21,1,6,3,2778
2,0,1,0,1,0,4,2,185,1,2015,3,5,21,34,21,1,1,7,1985
0,1,3,2,2,0,4,1,247,1,7587,2,4,14,3,16,2,3,2,3796
1,1,2,0,1,0,3,0,131,3,1205,3,2,19,46,5,1,13,11,3188
1,1,1,0,3,0,0,1,262,3,5847,1,6,16,5,1,1,4,7,4928
1,1,3,0,2,0,1,0,122,2,4277,0,7,8,49,3,2,12,8,2997
1,0,0,0,1,0,1,0,160,0,2820,3,4,20,16,8,0,12,12,1650
2,0,3,2,1,0,2,1,199,2,1881,2,7,13,17,16,1,9,7,1659
1,0,2,1,0,0,2,2,100,0,8575,3,1,19,32,13,0,0,3,3373
0,1,1,3,1,0,2,0,210,0,768,1,7,8,45,3,1,12,10,2605
2,0,0,2,0,0,2,2,189,0,317,2,7,12,10,5,1,2,14,2191
3,0,1,0,0,0,1,2,59,0,6204,2,6,4,0,3,0,5,2,1358
1,1,0,1,1,0,0,0,118,2,5175,2,6,3,42,18,2,15,3,3538
2,1,2,0,3,0,2,1,228,2,6239,2,6,18,29,18,0,8,3,2951
0,0,2,3,0,0,2,1,181,2,9914,1,3,0,23,2,1,14,8,2983
2,0,1,3,1,0,4,1,65,3,7864,3,4,18,19,2,2,2,0,5032
1,1,2,2,3,0,2,1,127,1,9991,2,3,22,32,0,0,0,5,3402
0,0,0,3,0,0,3,2,51,1,1504,3,6,6,1,22,2,1,2,1329
2,0,3,0,0,0,1,2,261,2,9418,3,3,17,40,8,1,3,9,1418
0,0,2,3,0,0,3,1,238,0,9022,0,6,12,43,19,2,5,12,4466
2,1,3,1,0,0,4,2,79,3,931,1,1,20,34,8,1,12,2,3158
1,0,0,3,3,0,1,2,72,0,3598,1,6,1,38,14,0,8,11,2432
3,0,3,0,1,0,4,1,128,1,6793,3,3,5,29,19,0,15,2,3074
1,0,3,3,1,0,1,0,147,1,2325,2,3,10,37,3,0,13,2,1034
2,1,2,1,3,0,2,2,209,0,2209,2,5,5,2,10,1,1,3,2341
2,1,1,3,2,0,4,1,138,0,6364,2,3,23,1,13,0,15,4,4877
2,1,1,3,0,0,0,2,250,1,1805,0,5,10,6,21,1,12,4,2570
2,1,3,2,3,0,0,2,160,2,759,1,5,6,38,23,1,4,5,2289
1,0,3,2,3,0,1,0,250,0,6704,1,3,9,45,21,0,7,7,2271
3,1,3,0,2,0,4,2,279,3,1982,2,3,6,15,1,2,9,4,2933
3,1,3,0,0,0,1,0,232,0,9685,0,7,16,20,3,0,10,2,2594
0,1,0,3,0,0,2,2,211,3,9626,2,2,0,24,9,1,3,3,4181
3,1,0,2,2,0,2,1,70,3,4996,1,1,14,36,8,0,11,3,3352
2,1,0,0,2,0,2,1,101,0,9727,1,7,7,50,23,0,11,4,4786
2,0,1,0,2,0,0,0,152,3,8082,3,1,10,3,9,2,14,1,3824
3,0,1,2,1,0,1,1,140,3,1542,2,7,24,48,11,1,5,1,2401
3,1,3,2,3,0,4,1,262,2,1074,3,3,12,30,17,2,0,12,1965
3,1,2,2,3,0,1,1,256,3,1048,0,1,17,1,24,2,12,11,2292
1,1,1,1,0,0,4,0,251,1,6959,0,1,19,26,18,0,13,7,4808
0,1,2,3,1,0,0,0,95,1,3954,1,6,1,16,1,2,0,6,1967
1,1,1,1,3,0,1,2,256,0,3390,1,6,0,20,9,2,3,1,2500
2,0,2,3,0,0,1,0,172,1,9035,2,7,17,48,9,0,6,14,1641
3,1,1,1,3,0,1,1,233,3,1144,1,2,11,10,20,2,0,7,2418
3,0,1,1,3,0,3,2,181,0,2767,3,2,19,38,1,2,13,13,2091
2,1,2,3,3,0,4,1,222,3,6512,2,2,12,25,1,2,8,6,5110
2,0,0,3,0,0,0,1,192,0,4097,0,5,17,41,23,1,11,0,3929
0,0,2,0,2,0,3,1,261,1,2962,0,2,11,46,18,2,8,0,1993
2,0,2,1,1,0,2,1,62,3,3630,0,7,14,11,15,1,8,13,3088
3,0,3,0,2,0,0,2,263,0,7537,1,2,20,29,7,0,12,11,3256
3,0,2,3,0,0,1,1,57,2,3462,0,4,23,49,0,2,2,2,1875
1,0,2,1,1,0,2,1,89,0,5509,2,5,6,33,22,0,13,3,3144
3,0,1,3,3,0,0,1,262,1,9885,0,3,2,37,7,2,4,13,3561
3,1,2,1,0,0,2,1,97,2,9947,1,7,19,4,8,0,15,4,3566
1,0,0,3,1,0,1,1,65,3,6215,2,7,17,33,1,2,9,0,2682
0,0,0,2,1,0,2,1,298,0,6086,3,2,0,46,3,0,15,14,2759
0,1,1,2,0,0,1,1,149,3,724,1,4,12,33,14,2,2,5,3272
1,0,2,0,3,0,3,1,163,2,8904,0,1,24,16,12,1,5,15,3740
3,1,0,1,0,0,1,0,57,3,6776,1,4,17,17,0,0,5,3,2542
3,1,3,1,2,0,1,0,276,1,8744,0,1,1,23,1,1,11,10,893
1,1,0,1,3,0,3,1,132,2,5653,1,5,0,43,0,2,4,14,4240
0,1,0,3,3,0,0,2,248,3,7434,1,4,9,27,1,1,2,3,4768
0,0,2,3,3,0,1,2,260,2,9700,1,6,18,34,16,2,14,13,1722
2,1,2,2,3,0,1,1,213,2,3014,2,6,6,2,11,0,0,8,1544
3,0,0,3,1,0,4,0,204,1,5787,3,5,11,17,1,0,8,12,2456
1,0,1,3,3,0,2,2,213,0,7174,2,2,5,44,20,1,2,8,3582
3,0,3,1,1,0,0,2,89,1,5030,2,5,4,45,24,0,2,4,2313
1,0,0,3,0,0,3,0,223,3,6727,0,4,19,46,24,0,2,9,5754
3,1,3,0,2,0,2,0,181,0,7804,3,3,22,28,2,0,8,13,2678
1,0,2,1,1,0,3,2,235,1,5659,1,7,7,19,6,2,0,6,2902
1,1,0,1,2,0,4,0,200,0,2678,3,1,1,7,1,2,12,12,2881
0,0,1,2,2,0,2,0,123,0,647,0,6,2,4,24,2,15,0,1995
1,0,0,1,2,0,3,1,178,1,8620,0,1,9,23,21,2,11,7,3781
1,0,3,1,2,0,4,1,105,3,2173,1,4,21,4,8,2,2,11,3419
3,1,2,0,1,0,1,0,131,0,2490,0,4,24,27,8,2,9,10,1710
0,1,2,2,2,0,3,2,63,3,8953,0,1,12,27,6,1,7,7,4676
3,1,2,2,1,0,2,2,210,0,1668,3,7,14,27,12,0,6,12,1748
3,0,1,1,3,0,3,0,111,2,6340,0,4,8,44,9,1,8,10,2920
1,1,3,1,3,0,3,1,160,2,243,3,4,7,7,24,2,10,8,1587
0,1,2,3,0,0,3,2,115,3,6828,0,2,8,17,22,0,0,12,4586
1,0,0,0,1,0,1,0,137,0,3571,2,7,5,45,9,0,2,8,2343
0,1,3,2,1,0,0,1,245,3,8371,2,6,21,46,11,1,7,5,5020
3,1,0,3,2,0,4,2,171,1,5459,0,6,3,42,18,2,7,4,3818
3,1,2,0,0,0,1,1,248,1,7685,2,4,12,8,16,1,8,3,1279
3,1,3,2,2,0,1,0,203,0,1405,0,2,16,46,10,0,6,8,2019
1,1,3,0,0,0,2,2,279,2,3142,2,7,1,14,9,0,14,12,2802
0,1,1,1,1,0,4,0,136,1,7708,2,7,1,20,11,0,12,9,4048
3,1,2,2,3,0,4,2,123,0,3288,3,6,10,14,9,1,2,11,2823
3,1,2,1,2,0,2,0,171,0,8405,2,3,19,32,19,0,2,5,3156
0,0,0,1,0,0,3,1,50,2,1838,2,4,15,43,10,0,7,7,2004
2,1,1,0,1,0,4,0,78,2,7135,0,4,16,40,4,2,1,6,4956
1,0,1,1,3,0,2,1,77,2,9095,1,7,6,48,11,1,1,8,3905
0,1,3,3,1,0,3,1,164,3,9030,0,6,19,23,0,2,9,9,5145
3,1,2,2,1,0,2,0,206,2,4477,2,6,9,37,5,0,7,15,1912
1,0,2,3,2,0,2,1,127,2,9280,0,6,21,36,12,0,10,12,3963
2,1,3,2,2,0,4,0,266,1,3338,3,4,3,35,6,1,9,14,2758
2,0,3,3,2,0,1,1,172,1,4389,0,3,12,22,7,0,2,7,1392
0,1,0,3,3,0,0,1,155,2,8387,1,7,9,42,13,0,5,5,4443
3,1,3,3,0,0,1,1,198,2,7323,1,5,0,35,13,2,15,4,2141
2,0,3,1,0,0,3,2,81,1,9216,2,2,21,12,1,0,14,2,3476
3,0,0,2,0,0,0,2,214,2,7245,2,4,17,22,15,1,8,11,2860
1,1,1,0,1,0,1,2,159,1,9536,0,5,14,15,19,0,13,3,1807
2,0,2,1,0,0,4,0,105,0,4031,1,1,1,43,7,1,15,0,3309
2,0,3,3,2,0,0,0,91,2,6868,0,5,17,22,1,0,5,3,3356
1,0,2,3,0,0,2,1,176,3,6053,2,2,2,33,17,0,2,11,4034
0,1,1,0,2,0,4,1,242,1,812,3,5,17,38,16,1,13,5,1890
3,0,3,0,3,0,2,2,226,0,1034,0,2,11,34,18,2,13,13,1868
1,0,3,0,2,0,1,2,149,2,4711,1,3,0,22,9,1,9,8,1397
3,1,1,3,1,0,1,2,184,0,4493,3,7,10,48,14,1,8,15,1812
0,0,2,2,0,0,3,0,289,3,3737,0,6,12,22,3,2,2,4,3720
2,0,3,0,0,0,4,0,264,2,3829,2,5,14,15,18,2,4,1,2818
3,1,1,2,0,0,3,1,106,1,9350,3,5,13,27,12,1,2,2,3825
1,0,0,1,3,0,0,2,155,1,3964,2,2,18,7,20,2,8,11,2002
1,1,1,3,3,0,1,0,70,0,9914,2,1,14,33,6,2,9,2,1872
3,1,2,3,3,0,2,0,181,3,7885,1,1,0,39,6,1,1,6,3492
0,1,0,3,1,0,1,2,296,1,1050,3,2,12,17,12,1,9,9,1066
3,1,0,3,1,0,0,1,298,0,5914,2,1,13,21,9,0,7,10,3134
0,0,3,3,1,0,2,0,285,0,1131,1,5,18,14,8,1,11,12,1644
3,0,3,0,1,0,0,1,202,1,8413,0,2,10,11,5,2,11,2,2319
3,0,2,0,3,0,3,0,63,2,2977,3,7,14,7,1,2,2,1,1566
3,1,1,0,1,0,1,0,91,3,2996,0,4,14,3,5,0,8,12,1906
3,0,2,0,0,0,0,0,217,0,6360,3,1,16,8,18,1,14,15,2634
2,0,1,1,3,0,3,1,163,2,4779,3,1,24,28,23,2,13,6,2576
3,1,3,0,1,0,4,0,120,3,6331,3,3,7,38,24,1,7,0,4166
1,0,3,0,1,0,4,0,184,1,9136,0,7,7,27,11,2,3,7,4913
2,1,0,0,2,0,1,1,234,0,7128,1,7,13,46,12,2,12,13,3257
2,0,3,2,1,0,0,2,109,1,6906,3,4,12,44,20,2,12,10,2896
1,0,3,1,3,0,1,2,93,2,6238,0,6,8,26,24,1,0,3,2009
1,0,2,0,1,0,3,2,293,1,6668,2,2,5,27,14,2,12,8,2896
2,1,0,2,3,0,0,1,72,2,5806,3,4,15,7,17,1,7,1,2772
1,1,0,2,1,0,2,0,109,2,201,2,5,14,9,3,0,2,14,1326
0,0,3,2,1,0,4,1,182,1,631,2,5,15,14,12,1,0,10,1120
0,1,0,3,2,0,1,2,113,0,4960,0,5,20,45,10,2,4,12,2656
3,0,0,0,0,0,0,0,258,1,7604,0,2,7,42,19,1,1,10,3206
0,1,1,2,3,0,0,2,284,1,6348,0,1,17,10,10,1,1,1,2747
1,1,3,0,2,0,0,1,246,2,9394,2,2,15,4,0,1,7,1,3931
2,1,3,1,3,0,3,1,190,2,618,2,4,1,4,13,0,0,3,1564
3,1,0,0,2,0,4,1,278,3,82,0,7,6,13,12,1,2,14,3369
3,1,0,2,1,0,1,2,253,0,9920,2,6,17,2,23,2,9,11,1822
0,0,1,3,3,0,2,1,98,1,4188,0,7,17,27,17,2,8,14,2300
3,0,3,0,0,0,3,0,99,0,4776,0,5,1,21,23,1,13,4,3263
0,1,2,1,0,0,2,1,292,3,5167,1,5,6,44,23,1,2,14,4488
3,1,0,1,2,0,0,1,177,3,115,1,5,13,15,23,1,5,3,2895
3,0,0,1,3,0,0,2,232,2,9118,1,2,8,44,3,0,0,11,3566
0,1,3,0,1,0,2,1,132,1,4737,1,3,6,30,2,1,12,14,1904
2,1,1,1,2,0,4,2,193,0,9825,1,5,11,24,13,2,14,3,6793
0,0,3,2,1,0,3,2,106,1,563,2,1,2,27,1,2,13,13,743
2,1,3,2,0,0,0,1,120,3,4469,3,3,12,40,3,1,10,15,4492
1,0,0,0,2,0,0,0,200,3,3946,3,3,12,10,9,1,14,4,3618
0,1,0,3,2,0,0,1,259,1,8787,2,1,7,4,16,2,2,15,3555
3,0,3,2,3,0,1,2,204,3,6072,2,4,4,12,14,2,3,1,1799
1,0,3,3,0,0,4,0,270,0,7795,2,5,10,49,21,1,1,5,5616
1,1,1,2,2,0,1,1,106,0,6588,2,7,22,14,6,2,15,14,2505
1,0,0,1,1,0,3,0,221,0,1642,2,3,18,6,4,1,11,3,1993
0,1,0,1,3,0,4,2,290,0,7794,1,3,12,49,21,0,0,14,5306
1,1,2,2,0,0,2,1,169,0,6979,2,5,4,34,5,0,5,5,4284
0,1,1,0,1,0,4,1,292,0,310,3,5,6,7,21,1,4,9,1686
2,0,1,2,3,0,0,1,160,1,854,1,4,5,45,6,1,14,1,1969
2,0,0,0,0,0,4,1,211,1,7587,0,3,4,7,22,0,0,8,4239
2,1,0,1,1,0,0,1,114,2,8315,1,1,23,44,12,0,7,8,3871
0,1,0,1,1,0,1,2,260,2,4946,1,6,21,37,2,1,1,12,2043
3,1,3,0,2,0,3,1,244,2,9349,2,5,22,33,15,1,3,14,3981
3,0,1,0,0,0,3,2,229,2,1540,0,6,4,8,6,1,13,9,1940
2,1,0,2,1,0,0,0,104,1,1149,2,2,11,34,0,1,10,10,1476
0,1,3,0,1,0,4,1,277,1,4154,1,1,17,8,18,1,15,5,2649
3,0,2,1,1,0,0,2,289,0,7230,2,1,7,27,0,1,5,10,2511
0,1,1,3,0,0,0,2,215,3,5566,3,4,17,44,24,2,12,13,4633
0,1,3,0,3,0,1,0,181,1,1333,3,4,15,27,20,1,14,2,1323
1,1,2,1,2,0,4,2,180,0,5673,1,7,18,29,13,1,3,3,5318
3,1,3,3,1,0,3,2,226,0,2897,3,6,4,13,22,1,2,14,2251
0,0,2,3,1,0,0,1,97,3,340,0,4,15,50,5,2,6,7,2439
0,0,1,3,1,0,2,1,197,3,4602,3,4,11,7,1,0,6,13,2310
1,1,1,0,1,0,4,1,286,1,6723,3,6,10,37,2,1,12,1,4603
2,0,1,1,0,0,0,1,116,0,1855,0,1,7,48,18,1,5,4,2635
0,0,0,0,3,0,1,0,199,3,9670,0,1,18,47,6,1,0,14,2361
3,1,3,2,3,0,3,2,207,3,9107,2,5,22,18,9,2,9,3,4920
0,0,0,2,0,0,0,1,296,3,8430,0,7,11,21,5,1,15,11,5366
1,1,0,2,0,0,0,1,261,0,2684,0,1,24,32,23,2,11,7,3881
2,1,3,3,0,0,0,1,238,3,8651,0,3,20,25,19,1,9,7,5741
3,1,0,0,2,0,0,0,67,1,841,0,2,8,27,2,2,11,14,1125
1,0,0,3,1,0,0,1,174,1,2356,3,4,9,38,4,0,10,14,2027
2,1,0,0,0,0,2,2,62,2,3383,1,1,1,11,7,2,15,10,2190
3,0,0,1,2,0,2,2,242,0,6095,3,3,7,20,1,2,4,13,2168
3,0,1,3,0,0,4,0,224,1,9326,1,7,3,5,23,1,1,2,4629
3,1,0,3,0,0,0,2,76,2,4038,2,7,13,30,24,1,7,4,2972
1,0,3,0,3,0,2,0,82,1,2900,1,1,15,37,10,2,13,8,1679
2,1,3,1,2,0,1,0,228,1,3266,0,6,3,25,17,1,14,0,2163
0,0,0,2,2,0,2,0,234,2,5688,3,7,17,21,3,1,4,12,2171
2,1,0,0,1,0,3,0,167,0,5978,0,6,24,13,21,1,2,11,4364
0,0,2,0,1,0,0,0,106,0,8553,0,7,15,26,24,0,12,11,4057
0,1,0,0,2,0,1,2,155,2,6710,1,4,23,4,19,1,6,5,1224
1,1,3,2,2,0,2,2,208,0,4423,3,5,9,24,5,1,9,13,2890
3,1,2,0,2,0,4,1,232,1,384,3,7,9,14,20,0,0,11,1360
0,1,2,3,2,0,3,0,249,1,4294,0,2,24,49,19,2,5,5,2592
1,0,1,2,2,0,4,2,120,1,4911,1,4,5,12,5,1,13,4,3075
2,0,0,3,1,0,3,2,221,0,8159,2,6,15,19,19,1,10,4,4040
0,0,2,0,2,0,1,2,87,2,7273,3,3,9,38,21,2,1,1,1346
3,1,3,0,0,0,3,2,298,0,7606,0,4,24,46,17,2,14,4,4798
2,1,0,0,1,0,3,1,190,1,1718,2,5,16,34,7,1,0,13,2124
1,1,2,0,3,0,2,1,242,3,4943,1,5,16,32,10,0,7,3,4544
2,1,1,1,2,0,4,0,121,3,995,2,1,18,45,8,2,14,9,3299
3,0,1,1,2,0,3,2,132,1,235,0,6,14,13,7,2,7,15,1192
2,1,0,0,0,0,0,0,294,3,2299,1,6,8,35,8,1,5,14,4281
1,0,3,2,1,0,2,0,237,0,1958,1,5,7,46,11,0,15,4,2788
2,0,3,1,1,0,2,2,209,2,2763,1,1,0,24,11,2,15,15,1504
3,1,0,3,3,0,2,2,117,0,2826,2,5,0,1,22,2,0,6,2134
1,1,2,1,2,0,1,0,193,0,729,1,6,21,4,24,2,14,10,2487
2,1,1,3,3,0,0,2,291,3,4617,3,1,4,36,19,2,14,10,4443
1,0,1,2,3,0,0,0,291,0,8574,0,5,19,22,15,1,5,1,4595
3,0,3,3,0,0,1,2,170,2,8184,3,4,9,40,22,0,5,4,1492
3,1,1,1,3,0,4,1,234,3,2827,2,7,5,22,24,0,0,15,3939
0,1,2,1,3,0,4,1,92,0,1930,3,1,21,43,7,0,10,14,2741
3,0,0,3,1,0,2,2,197,2,5853,3,2,7,11,0,0,7,11,1705
1,0,0,1,1,0,3,0,116,0,9684,0,5,13,30,1,2,1,14,4839
2,1,2,1,2,0,1,1,144,3,5859,1,2,2,3,4,1,15,9,2624
2,1,1,1,2,0,4,0,52,0,4832,1,7,11,0,2,1,7,7,3798
1,1,3,3,1,0,3,1,82,2,2130,0,5,8,33,19,2,14,5,2999
0,1,1,3,1,0,2,0,94,1,1306,3,5,15,15,0,1,2,8,940
3,1,0,3,3,0,1,0,179,3,7671,2,2,23,26,15,0,14,15,2738
1,1,0,2,0,0,3,1,181,3,922,2,4,11,43,22,2,10,12,4421
0,1,2,1,3,0,0,2,57,3,9787,2,4,21,45,22,0,15,10,5773
3,0,2,3,3,0,4,2,252,0,7324,0,2,3,40,14,2,5,1,3840
0,0,1,3,2,0,2,1,234,1,6486,1,2,23,41,4,2,7,2,2229
0,0,2,2,0,0,4,2,57,0,1504,2,4,8,47,21,0,8,11,2650
2,1,2,1,1,0,2,1,98,1,9541,1,3,23,2,17,1,5,2,2492
0,0,3,3,0,0,0,1,178,1,9719,0,1,9,36,3,2,10,9,3353
2,0,1,2,1,0,0,2,162,1,5067,2,7,0,26,14,1,0,3,2342
1,1,1,2,2,0,1,1,153,1,2614,0,5,19,26,6,0,13,8,2152
0,0,0,1,3,0,3,2,178,0,3981,2,3,2,29,5,0,15,13,2863
1,1,1,0,3,0,2,1,142,1,9252,1,1,16,19,5,2,4,6,3011
3,0,1,3,0,0,2,1,226,1,9954,2,6,1,24,17,0,15,12,2970
2,1,2,3,2,0,1,0,54,2,9794,2,7,21,15,21,2,15,2,1723
2,0,0,2,2,0,2,1,214,0,4105,1,5,3,7,4,0,8,7,2590
3,1,2,2,2,0,2,1,203,0,8507,1,2,18,45,16,0,5,0,3335
0,1,0,1,0,0,4,2,67,1,3171,3,5,0,33,0,1,3,6,2375
3,0,1,1,2,0,4,0,191,3,7175,3,3,0,5,2,0,8,13,3852
3,1,3,1,1,0,3,0,225,2,8625,3,3,18,37,22,1,7,0,3195
3,1,3,2,1,0,0,0,92,0,8367,2,7,19,38,3,0,1,13,3926
0,1,2,3,3,0,3,2,130,1,6363,3,6,17,47,20,0,7,4,3317
0,1,1,0,3,0,1,2,149,0,485,1,5,8,1,14,0,0,11,1889
1,1,2,0,3,0,1,2,126,3,2321,0,5,8,16,13,2,0,13,3289
0,1,2,2,3,0,2,0,213,1,3653,1,2,11,21,7,0,8,12,1552
2,0,2,3,1,0,4,0,105,2,7745,2,7,12,48,7,0,6,5,4022
1,1,3,0,1,0,2,1,109,3,1726,0,1,14,16,24,0,9,3,3237
1,1,0,0,1,0,0,1,204,3,8360,3,2,0,12,2,1,4,6,5691
2,0,0,2,2,0,3,1,232,3,2202,3,5,11,29,4,0,10,7,3341
2,1,1,1,1,0,2,1,210,1,4420,2,4,14,24,5,1,14,9,2083
2,0,0,0,3,0,2,1,171,3,6094,2,4,3,31,8,1,4,5,3739
0,0,2,0,3,0,3,0,116,3,6713,3,5,21,36,14,0,0,4,3820
3,0,2,1,0,0,0,0,92,2,2027,3,6,10,4,8,0,11,7,1311
2,0,0,2,1,0,0,2,139,3,7319,0,1,15,39,7,0,0,12,4195
3,0,1,2,0,0,1,2,209,1,6528,0,6,8,24,22,0,14,4,1858
0,1,0,0,1,0,4,1,213,1,7782,2,5,6,25,21,0,9,10,4394
1,0,1,3,3,0,4,1,262,1,6172,1,6,18,43,10,1,8,10,4478
1,0,0,3,2,0,4,1,239,1,8414,0,3,16,0,6,0,2,11,4833
3,1,2,3,0,0,2,0,272,1,8961,0,6,20,35,17,1,2,1,3669
2,0,0,1,1,0,2,2,255,1,7416,1,7,1,31,3,1,4,12,2648
3,1,2,2,3,0,0,0,58,3,1275,0,5,13,11,12,1,9,0,2817
2,1,2,1,0,0,0,1,85,2,3471,1,2,15,26,20,1,2,9,2966
1,0,0,1,0,0,4,1,276,1,5557,2,3,10,45,10,0,6,0,4237
2,0,3,3,2,0,0,1,272,2,6568,1,4,17,30,4,1,11,9,3187
0,0,0,2,2,0,3,0,260,0,396,0,3,14,17,23,1,1,15,2044
1,0,3,2,2,0,3,0,52,1,3583,1,5,20,47,14,0,2,1,2907
3,1,0,1,2,0,1,2,221,2,7132,1,1,2,43,16,1,12,4,1789
1,1,1,3,0,0,4,1,86,0,2019,1,4,3,4,13,1,15,0,3514
1,0,0,3,2,0,0,2,263,2,6969,3,4,8,38,7,0,5,7,3512
3,0,3,0,2,0,1,2,73,1,6251,2,5,12,38,15,2,14,1,1304
2,0,0,3,2,0,2,1,120,2,2220,2,2,11,45,7,0,4,12,1953
0,0,1,3,1,0,2,2,102,0,2088,0,6,0,17,12,0,7,5,2082
1,1,2,1,0,0,1,0,245,0,9401,0,4,5,26,14,0,12,9,2988
0,0,0,1,1,0,0,1,274,0,6352,0,5,16,6,21,0,8,1,3278
0,1,0,1,3,0,2,2,76,2,9182,3,5,0,8,1,2,1,4,2559
0,1,0,0,0,0,2,2,114,2,5047,3,2,10,31,21,0,0,6,2617
0,0,2,0,2,0,4,1,215,3,6930,3,1,18,9,24,1,0,8,4298
3,0,1,2,2,0,2,0,291,1,7614,1,7,22,40,16,0,15,12,2949
0,0,3,0,2,0,0,1,69,0,3278,2,3,24,12,16,0,0,11,2270
0,0,1,2,2,0,1,2,158,0,5406,3,7,14,24,20,2,14,8,1768
2,0,1,0,3,0,2,0,142,1,162,0,3,15,41,24,1,2,3,1706
3,0,2,0,1,0,0,1,166,1,4012,1,7,5,9,10,2,0,12,1843
3,1,2,3,2,0,3,0,163,3,4850,0,1,1,43,19,1,15,7,4099
3,1,2,0,0,0,0,0,267,3,3448,2,2,22,41,7,0,12,7,3621
0,1,0,0,1,0,3,2,258,3,308,1,4,19,6,22,2,0,0,2490
1,1,0,2,2,0,3,2,197,2,1562,0,2,18,31,8,0,7,10,2608
2,1,3,3,3,0,1,2,54,3,1218,3,1,14,46,10,1,7,15,2591
3,1,0,3,0,0,1,1,283,3,2534,3,3,2,14,6,2,2,10,2659
2,1,1,1,1,0,3,2,167,2,8537,1,1,7,22,4,2,5,14,3533
2,1,3,0,1,0,4,0,211,3,5879,0,5,14,45,6,1,13,6,5354
1,1,0,2,3,0,0,2,193,3,2634,2,4,16,18,1,2,11,3,3893
1,0,3,0,0,0,2,0,190,2,7997,2,1,15,15,16,0,0,7,2706
3,1,3,2,0,0,2,1,261,1,7929,3,7,13,18,0,2,9,10,2665
3,0,2,1,1,0,4,0,178,1,4758,2,4,9,49,22,0,3,11,2380
1,1,2,1,3,0,3,0,283,3,1167,3,3,23,44,4,1,13,8,3542
0,0,2,2,1,0,2,0,228,2,9420,0,3,2,42,16,1,4,2,2683
2,1,2,1,1,0,2,1,143,1,1986,1,4,6,10,14,0,6,0,1153
1,0,3,2,3,0,3,2,275,0,2684,0,2,22,18,19,1,10,13,2908
2,1,0,1,0,0,1,1,51,2,4132,0,5,13,9,19,1,14,8,2149
0,1,1,0,1,0,1,1,80,1,5204,3,4,21,17,23,1,14,0,1079
2,1,2,1,0,0,3,0,69,2,7614,3,5,21,3,2,2,6,11,3123
3,1,1,2,3,0,0,0,89,2,6576,0,5,7,16,10,2,3,9,2849
3,1,3,0,3,0,4,1,79,0,5328,0,2,1,35,24,1,5,11,3906
1,0,0,1,0,0,1,1,268,1,398,2,5,8,9,2,2,10,11,1754
1,0,3,1,1,0,4,0,133,3,3587,1,7,7,48,11,0,3,15,4300
2,1,3,0,0,0,3,1,102,2,9372,3,1,13,25,13,2,4,6,4312
3,0,2,0,1,0,4,0,246,3,2183,3,3,2,32,10,1,1,3,2510
3,0,2,3,0,0,4,2,292,1,1328,3,4,15,2,15,1,4,12,1285
2,0,3,3,1,0,4,1,214,3,4586,1,5,12,34,19,2,12,8,4457
2,0,0,1,2,0,3,1,146,2,6179,1,7,2,2,19,0,1,12,3529
1,1,0,3,1,0,0,2,88,1,3052,3,4,0,28,8,1,5,9,1868
1,0,0,3,1,0,2,0,160,1,2885,0,3,3,9,10,0,2,4,1650
1,1,0,1,0,0,1,2,208,2,9126,0,4,14,4,4,2,9,15,1900
